certeza_disc_clas_1,certeza_disc_clas_2,certeza_disc_clas_3,certeza_ofens_clas_1,certeza_ofens_clas_2,certeza_ofens_clas_3,comment,date,disc_clas_1,disc_clas_2,disc_clas_3,id_autor_1,id_autor_2,id_autor_3,keyword,ofens_clas_1,ofens_clas_2,ofens_clas_3,source,odio
-1.0,3.0,-1.0,5.0,3.0,5.0,"Combato essa ""lógica evolutiva"" com minha própria ""lógica espiritual demoníaca"" própria... Engraçado, pois o Paulo fala de evolução depois menciona Deus",2020-09-17T22:07:15Z,0.0,1.0,0.0,-MbxCpP1KXZaNjwQWPJ5,-Mc-IvhxaKxM_al_-dpx,-Mc00WyNDQf2yuJjt9v8,todo_dia_podcast_mgtow,0.0,1.0,0.0,Youtube,0
4.0,2.0,1.0,4.0,3.0,2.0,"Fé nas malucas"".
Deus me livre, eu tenho amor a minha vida. 
Quem gosta de mulher surtada é homem que não tem respeito próprio.
Relacionamento tóxico tô fora, vai ser maluca longo de mim.",2020-08-07T02:24:41Z,1.0,1.0,0.0,-Mbscd6LA3DI9Op5T9BV,-Mbst84pGYirW8yWu0vn,-MbxCzO_1ftJ-VJJcgJv,social arts,1.0,1.0,1.0,Youtube,0
-1.0,-1.0,-1.0,4.0,5.0,5.0,"Montado na razão, como sempre!",2020-11-04T21:31:08Z,0.0,0.0,0.0,-MbvU9aHsygx3Y-ZC4u8,-Mc-rW9bLdwRXbvNnD-A,-Mc0491fiEFTqCW_Fp_w,estupro,0.0,0.0,0.0,Youtube,0
5.0,5.0,-1.0,5.0,5.0,5.0,Moro no nordeste e essa porr@ dessa música da Rita é um saco...música de pau mole que corre atrás de mulher 💩💩💩💩,2020-12-21T09:29:04Z,0.0,1.0,0.0,-Mbqw8qjbWOJ74jVtBtM,-MbsfBNvO74226n0H_OZ,-MbxDGAS15igJssvWISI,social arts,1.0,1.0,0.0,Youtube,0
-1.0,-1.0,-1.0,5.0,5.0,5.0,Parabéns Bruno conteúdo foda viu👏👏,2021-01-08T02:45:24Z,0.0,0.0,0.0,-MbzwS_o-uV4Sgz9RRis,-Mc-2XumHUU6zakfZuWA,-Mc-9KaFMzvaxXEkQ6M-,social arts,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,5.0,5.0,3.0,5.0,Melhor canal do gênero! Objetivo e eficaz! #paporeto,2020-12-25T00:49:24Z,0.0,0.0,1.0,-MbmNq_di9d6kb_jUEXb,-MbximkXjlMdOAA-L2Ui,-Mc0ZSc7rh35rzTAfTP1,social arts,0.0,0.0,1.0,Youtube,0
-1.0,-1.0,-1.0,2.0,5.0,5.0,Obrigada....parabéns por seus comentários,2020-01-18T23:34:24Z,0.0,0.0,0.0,-MbxfdJmWTbJKxLOBark,-MbxiruKUZWLHSVxPrAA,-Mby7JdPNhEjljr2ZPBC,misoginia,0.0,0.0,0.0,Youtube,0
-1.0,5.0,-1.0,5.0,5.0,4.0,"De acordo com o magistrado aposentado Pedro de Morais, autor de uma biografia sobre Lampião e Maria Bonita, o famigerado cangaceiro era gay e namorava um cangaceiro de seu bando. Colocou Maria Bonita na jogada para parecer mais cabra macho, em face do preconceito da época. Como nada na vida é simples, ainda mais quando se trata de mulher, a consorte de Virgulino Ferreira, Sra. Maria Bonita, se interessou pelo namorado do matador e com ele teve um relacionamento romântico.",2020-10-14T12:10:09Z,0.0,1.0,0.0,-Mbqu2rj29oHPs2nSPQL,-MbxGWjU1M1ieXKUkF_T,-MbxuVMZlRGcTJXPFUxX,todo_dia_podcast_mgtow,0.0,1.0,0.0,Youtube,0
-1.0,-1.0,-1.0,4.0,5.0,5.0,"Assisti alguns vídeos aqui, e me parece q sou isso e não sabia...sempre me achei fora da curva e me achava um cara idiota por pensar diferente...",2019-06-10T09:51:37Z,0.0,0.0,0.0,-MbqEafgFU-G5c5Nz-z4,-MbrKzF8ngfyqAPWfsXS,-MbrRHi-Zqp0G3EQOo6d,todo_dia_podcast_mgtow,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,5.0,5.0,2.0,5.0,Não fluiu pq o Paulo mandou os mgtow pra cuca que par...,2020-08-25T03:11:05Z,0.0,0.0,1.0,-MborSpEoxHL6FRevCJP,-Mbv3HURwZa0YaotV6UZ,-Mbv7Eh5JnWbOqkhbyoX,todo_dia_podcast_mgtow,0.0,0.0,1.0,Youtube,0
-1.0,-1.0,-1.0,5.0,5.0,5.0,Amor vc é um anjo,2020-08-28T01:35:33Z,0.0,0.0,0.0,-MbxZSdP0MH4BGLg_C3P,-MbxjuFOSt-nHu0RAMVe,-MbxsQARWfPov-Gam2h0,todo_dia_podcast_mgtow,0.0,0.0,0.0,Youtube,0
5.0,5.0,5.0,5.0,5.0,5.0,Advogado de porta de cadeia?,2020-11-04T02:38:25Z,0.0,0.0,0.0,-MbmHOulMb66T3BroPYd,-MbxDAzod4RHAx3wxVms,-MbxCpGgTTBRH_EMUAJX,mariana_ferrer,1.0,1.0,1.0,Youtube,0
-1.0,-1.0,3.0,5.0,5.0,3.0,Retiraram totamente do contexto o que vc falou.... so assisti para comprovar... Constatino meu apoio a vc.,2020-11-10T15:31:48Z,0.0,0.0,1.0,-MbsRJq8vecyEL8kQMsd,-MbxDVwX9Z-667kEz77Q,-MbxER1u3ITYbl3ZR3tQ,estupro,0.0,0.0,1.0,Youtube,0
5.0,5.0,5.0,5.0,5.0,5.0,"Entendi perfeitamente. Lamentável o comportamento da Jovem Pan com vc. Saco cheio dessas ""feministas de sovaco peludo"" q distorcem td...esquerdopatia é doença. Força! Quem tem neurônios e é do bem, entendeu o q vc disse.",2020-11-05T02:55:00Z,1.0,1.0,1.0,-MbpxGPiip0WCKKay75Y,-MbqF6Y3nIrKFDpoC8lm,-MbuoWSxEmfiBDlmMUYh,estupro,1.0,1.0,1.0,Youtube,1
-1.0,5.0,-1.0,3.0,5.0,5.0,Muito maneiro esses vídeo Migtaw,2019-04-19T05:41:06Z,0.0,1.0,0.0,-Mbq4Z-S2tYQb1PR-XTU,-MbxdnTMqmzWC8Oo7quH,-MbzwS_o-uV4Sgz9RRis,todo_dia_podcast_mgtow,0.0,1.0,0.0,Youtube,0
5.0,-1.0,5.0,5.0,4.0,5.0,Vc me envergonha como mulher e como mulher nordestina....,2020-11-04T13:20:26Z,1.0,0.0,1.0,-Mbww-hmr5zDEO9Paasj,-MbxE8u20eaGVo-dGq5u,-Mby4DsT4ZFmbqJAyhhU,mariana_ferrer,1.0,0.0,1.0,Youtube,0
-1.0,-1.0,-1.0,4.0,5.0,5.0,"Bruno, podia deixar umas músicas de leve de fundo!",2019-10-05T07:09:58Z,0.0,0.0,0.0,-MbxEjtAo6dnZQYi6Kxg,-MbxZSdP0MH4BGLg_C3P,-Mc-J1eYfFAelKzb1KNR,social arts,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,5.0,5.0,4.0,"Boa  noite Janaína acho muito top a sua aulas
Gostaria de saber se vc tem um grupo de estudo de redação ?",2020-12-21T22:34:10Z,0.0,0.0,0.0,-MbqZjI3UWwChBjZCt2R,-Mc-S2ENGoaw8UJ7KIYL,-Mc-_Sr7nY5oulkf6KxA,estupro,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,5.0,5.0,2.0,Mada!! Que mulher!! 👏👏👏❤️❤️,2018-12-18T15:48:54Z,0.0,0.0,0.0,-MbsV2pZOPHiBgMEUWSx,-Mbv2v95p4Xc8V7x2nbC,-MbxICCMKd6ig-4MT0-9,mansplaining,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,2.0,5.0,4.0,Cadê o advogado da Mariana que não pediu protesto durante a exposição do outro advogado querendo desmerece-la?,2020-11-04T14:43:44Z,0.0,0.0,0.0,-MbqoxoPiuvsFgSwjDZN,-MbqwTD5_XJzLcYu_qKY,-MbxD7ao9p6e0LZPGV0w,mariana_ferrer,0.0,0.0,0.0,Youtube,0
1.0,-1.0,-1.0,1.0,1.0,5.0,Wiltao fazendo força pro canal cair kkkkk,2020-06-22T23:30:33Z,0.0,0.0,0.0,-MbqESK7mz-PZcTbvWTC,-MbrYeMOOYvIbYaQdL4V,-MbzUxxyQ9u7YZU_akps,todo_dia_podcast_mgtow,1.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,5.0,3.0,3.0,"Como se ter lugar de fala quando lhe tiram a fala do lugar. Falem a minha língua, o português correto o trem matou, o inglês errado era o maquinista.",2018-12-23T15:43:20Z,0.0,0.0,0.0,-MbsOc6GH6ushEOj1Uth,-Mbsarom0D89oNMgm0Yq,-MbscIym2usI22M4MWjl,mansplaining,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,3.0,4.0,3.0,Fakenews como sempre esse interprete!,2020-11-05T17:06:39Z,0.0,0.0,0.0,-MbxCq-n1qyy35DpH3Ke,-MbxkANcYZ2SpNeJ6I1H,-MbyXtBHZJRONIywQQIw,estupro,0.0,0.0,0.0,Youtube,0
5.0,5.0,5.0,5.0,5.0,5.0,"grupo de whats e tenso, o que mais tinha era muei até quando o cara era autista elas não respeitam nem isso,",2020-12-25T06:15:22Z,1.0,1.0,1.0,-MbsXrR9fWP9g6N50J3O,-Mbww-hmr5zDEO9Paasj,-MbxUAktPHOvanZLgccl,todo_dia_podcast_mgtow,1.0,1.0,1.0,Youtube,1
-1.0,-1.0,-1.0,5.0,5.0,4.0,Dois caras que admiro muito,2019-08-21T15:35:54Z,0.0,0.0,0.0,-MbrEOZFDlsFiZABHJ7j,-Mbv7Eh5JnWbOqkhbyoX,-Mbxly2I1H3Jbnwj0BGF,todo_dia_podcast_mgtow,0.0,0.0,0.0,Youtube,0
5.0,4.0,-1.0,5.0,4.0,4.0,Vc e minha esquerdista preferida ....toda enrustida ....,2018-12-21T02:23:42Z,1.0,1.0,0.0,-MbxCpGgTTBRH_EMUAJX,-Mc-C2YgxBtiChQI4RXe,-Mc-UjMUMK9WticROlvE,mansplaining,1.0,1.0,0.0,Youtube,0
3.0,-1.0,3.0,5.0,5.0,3.0,"Não entendi o motivo dessa live... A.A. se acha a Juíza e a fodona, e outra, pq entrevistar o pai da moça???? O q tem haver?",2020-11-04T06:20:16Z,1.0,0.0,1.0,-MbxRj7vCvXvPc50QP-B,-Mby7qm0ofnOz6svpuTt,-Mc-49bkYmQ9_tkbcoR9,mariana_ferrer,1.0,0.0,1.0,Youtube,0
-1.0,-1.0,5.0,5.0,5.0,5.0,"Esse cara é o exemplo de como o homem bem sucedido, ou dito ""macho alfa"" se importa com o homem comum, o cara tocou um fo**@- $€ pro homem comum, e ainda defendeu o estado em favor da mulher, chamou os cara de fraco e infeliz, achou a queixa dos homens contra o sistema vitimismo, mas as mulheres usando o estado contra o homem ele acha correto, vem falar de desequilíbrio de forças, ora se um homem magrelo de 1,65 for brigar contra um cara forte de 1,90 também há desequilíbrio de força, resumindo, ele é um p@₩ no cool q acha q mulher é um ser indefeso.",2020-08-25T17:50:20Z,0.0,0.0,0.0,-MbxKq2l_YpR3zNglQ_Q,-MbzsxIyDGaL5dO17RKw,-Mc-AdEK4JONGCFDlQqS,todo_dia_podcast_mgtow,0.0,0.0,1.0,Youtube,0
5.0,5.0,5.0,5.0,5.0,5.0,"Continuem com essa campanha idiota, quero mesmo é que esse mimi de feministas se fodam 
Isso tá muito chato 
Trabalho com Uber, certo dia a  jovem passageira não conseguia abrir a porta do carro
Desci e de forma gentil fui abrir a porta pra ela
A mesma indagou com tom áspero que poderia deixar que era mulher,mas conseguia abrir",2018-12-21T09:06:57Z,1.0,1.0,1.0,-MbreiapWwMZkNFFbZ5n,-MbrmfdOVcUG3tVWF68u,-MbxCzO_1ftJ-VJJcgJv,mansplaining,1.0,1.0,1.0,Youtube,1
3.0,-1.0,-1.0,3.0,3.0,4.0,"Cara, eu pularia fora na hora! seja casado, namorando ou ficando ........ Não iria conseguir nem se aproximar da mulher.",2018-10-06T11:30:10Z,1.0,0.0,0.0,-MbnClxIxtTFx1K6oxkT,-MbxDbMxBr3J-s3QbuYO,-Mc-Q4M1icXy3jMu7KOC,social arts,1.0,0.0,0.0,Youtube,0
2.0,3.0,-1.0,3.0,4.0,5.0,"0:22
free-dating-girls.com",2021-01-04T00:49:05Z,1.0,1.0,0.0,-MbpxGPiip0WCKKay75Y,-MbqCQQCtKx2xVB3sWYy,-MbrRNNnGXLYqtdHLhkW,social arts,1.0,1.0,0.0,Youtube,0
-1.0,-1.0,-1.0,5.0,4.0,5.0,"Comecei a ver os vídeos do Bruno num momento merda da minha vida, fossa, indecisão... Agora, me sinto bem, me senti assessorado para tomar decisões que me ajudaram a sair dessa situação e retomar o controle. Homem de Alto Valor. Obrigado.",2020-09-26T04:02:10Z,0.0,0.0,0.0,-Mbq4Z-S2tYQb1PR-XTU,-MbxZSdP0MH4BGLg_C3P,-Mc-AdEK4JONGCFDlQqS,social arts,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,5.0,5.0,5.0,"Profa., vc é show!!! Q Deus te abençoe de montão! Obrigado!",2020-12-19T17:02:42Z,0.0,0.0,0.0,-MbuUwIgYHfPLHweTEA0,-Mc-EsorJnsqjQ8pD5RZ,-Mc-TQfO8-76p-icY3kv,estupro,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,5.0,3.0,5.0,4.0,Bizarra tamanha desinformação mds,2020-11-06T13:42:43Z,0.0,0.0,0.0,-MbnRq_8-KGa0mMvxmMg,-MbqfGyN4rSFxVHQ4Qc6,-Mbr1uX8laUNKGJaqiPk,mariana_ferrer,0.0,0.0,1.0,Youtube,0
5.0,-1.0,-1.0,5.0,5.0,5.0,"A.A., existes tipos de dopação. Tem o que vc fica lerda, sonolenta e tem a que vc fica eufórica...o fato dela andar n significa que n foi dopada",2020-11-05T18:12:29Z,1.0,0.0,0.0,-MbmJ1Ftx5KTfPIb_WEC,-MbqF6Y3nIrKFDpoC8lm,-Mbv6boFimGjQbOLNCyq,mariana_ferrer,1.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,5.0,5.0,5.0,Q chata intervista!!,2020-11-04T08:47:15Z,0.0,0.0,0.0,-MbrXeGPm84uPDqKwzsp,-MbrXeGPm84uPDqKwzsp,-MbrXeGPm84uPDqKwzsp,mariana_ferrer,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,5.0,5.0,5.0,"Madeleine maravilhosa como sempre,",2018-12-17T22:14:50Z,0.0,0.0,0.0,-MbqfiOFNixkfRft0b3w,-MbyU_9ICC9S4SAhYu6g,-Mc-gg5JL8dyZISrQcWp,mansplaining,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,5.0,5.0,2.0,"DILMA FOI E É UMA MULHER PRA TODAS NÓS NOS ESPELHARMOS.ASSISTI O FILME DA VIDA DE JULIAN. ASSANGE E É CITADA A ESCUTA FEITA À. DILMA POR INTERESSE AO PRÉ SAL.ESTÁ REGISTRADO NA HISTÓRIA......NÃO SE TRATA DE TEORUA DA CONSPIRAÇÃO,MAS ATO COMPROVADO.",2020-01-19T13:54:37Z,0.0,0.0,0.0,-MbpxGPiip0WCKKay75Y,-MbqPzs-0OhU-hwH7I6C,-MbxDsMREHJp99G6dOsI,misoginia,0.0,0.0,0.0,Youtube,0
4.0,1.0,-1.0,3.0,4.0,5.0,"Se fosse um pobre tinha sido preso jogado numa vela com vários bandidos e sido violentado e aqui fora teria sido linchado pelo povo como é rico a coisa muda , não é a filha do juiz se fosse ele saberia como resolver .",2020-11-04T13:59:07Z,0.0,0.0,0.0,-MbuoWSxEmfiBDlmMUYh,-Mbwgys1T2GNBckrws-l,-MbzhEj9B6P2xwU8MUUf,mariana_ferrer,1.0,1.0,0.0,Youtube,0
4.0,-1.0,3.0,4.0,5.0,3.0,Falsa ACUSAÇÃO,2020-11-18T22:56:59Z,1.0,0.0,1.0,-MbqPzTG5qwApoY5Bsju,-MbrRqNSTJZnWH6WA0ue,-MbximkXjlMdOAA-L2Ui,estupro,1.0,0.0,1.0,Youtube,0
-1.0,-1.0,-1.0,5.0,5.0,5.0,Professora sou seu fã parabéns ... Começando a gostar de redação pelas suas aulas,2020-12-19T21:21:55Z,0.0,0.0,0.0,-Mbn91voxsJUTu6z8LpD,-MbsMs3I1cFEAwYrmnSN,-Mc-IvhxaKxM_al_-dpx,estupro,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,1.0,4.0,1.0,Homens sejam MGTOW se quiserem!,2020-12-12T22:40:14Z,0.0,0.0,0.0,-Mbrejb7ZvKegqnEATvS,-MbxZPpURPHsm9HeFJgD,-Mc050LknV09IfCnA9OJ,todo_dia_podcast_mgtow,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,5.0,3.0,3.0,A.A.: sic.Essa menina aqui foi top.,2020-11-05T07:01:43Z,0.0,0.0,0.0,-MbqPzTG5qwApoY5Bsju,-MbxmLpDFm4Tp_ILCUJF,-MbxuIHZRGo4hsN5a1Me,mariana_ferrer,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,4.0,5.0,2.0,5.0,"Foi um ato absurdo 
O advogado está exercendo sua função 
Agora o juiz?cadê a decência de mandar esse advogado fica quieto 
MP não fez nada 
Palhaços",2020-11-04T03:24:07Z,0.0,0.0,0.0,-MbsqIKx6NGiz4wDrRWh,-MbxDsMREHJp99G6dOsI,-Mby1XlnO7uSeG3TpDNd,mariana_ferrer,0.0,0.0,1.0,Youtube,0
-1.0,-1.0,4.0,4.0,4.0,5.0,"Esses senhores que se dizem defensor da lei, só merecem serem  tratados como fora da lei. Pergunto e se fosse com a filha deles,agiriam assim. Esse julgamento tem que ser anulado, e todos os senhores representante da lei que atuaram nesse julgamento, deveriam ser condensados, com uma sentença bem pesada. Quem sabe aprenderiam a respeitar uma mulher.",2020-11-04T03:12:48Z,0.0,0.0,0.0,-MbqddGkrL74_ewFSe9q,-MbxPhwO1bL7z7oJezrK,-MbxZgJQRd2rvR572lAs,mariana_ferrer,0.0,0.0,1.0,Youtube,0
-1.0,3.0,-1.0,1.0,2.0,5.0,bruno valeu pelas suas dicas tem melhorado eu muito 3 coisa parei  de focar mulher estou focando no meu futuro acho mulher ilusao da minha mente 2 lugar me amo primeiro lugar se ela casar peder garota pra outro pelo menos eu nao vou chorar hahahaha,2020-06-09T04:33:08Z,0.0,1.0,0.0,-MbmGJLmVxdWG-BotAkd,-MbmGJLmVxdWG-BotAkd,-MbprU4lAWGRcOEayoDT,social arts,0.0,1.0,0.0,Youtube,0
4.0,5.0,5.0,3.0,5.0,5.0,"Rodrigo estou com vc jovem!!!!
Põe na doze nestes vagabundos!!!!",2020-11-06T11:50:00Z,0.0,0.0,0.0,-MbqEjAKZzQ_0V_oJtAX,-MbqIRWT5AE23iVM0s09,-Mbqu2rj29oHPs2nSPQL,estupro,1.0,1.0,1.0,Youtube,0
-1.0,-1.0,-1.0,5.0,5.0,5.0,"nunca consigo pegar as lives, sempre vejo depois, valeu cara!!! tamjunto",2020-12-25T04:14:46Z,0.0,0.0,0.0,-MbxCvbXiZ7ORrPKHg53,-MbxdVsM6FDsU7QKtPhN,-Mc-GLYtrLsexKcNrgrU,social arts,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,5.0,1.0,4.0,5.0,Video Foda💪💪,2018-06-17T03:23:30Z,0.0,0.0,1.0,-MblUVsW0OqxJiHBk887,-MbsgCM4Qe3ozIbS3wJq,-MbxKq2l_YpR3zNglQ_Q,social arts,0.0,0.0,1.0,Youtube,0
-1.0,-1.0,-1.0,5.0,5.0,5.0,as vezes vc se sente tiozão dependendo do role?eu sim tenho 35,2019-12-20T13:51:54Z,0.0,0.0,0.0,-MbxD5iXKvwmACt6-eHB,-MbzhEj9B6P2xwU8MUUf,-Mc-jsfrMXn2OavHExpT,social arts,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,5.0,5.0,3.0,Sobre Paulo Ghiraldelli : 15:40,2018-12-20T02:24:19Z,0.0,0.0,0.0,-MbrEOZFDlsFiZABHJ7j,-Mbxkq9I9x2_dYv8bZft,-MbzUxxyQ9u7YZU_akps,misoginia,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,3.0,2.0,4.0,"Fala Bruno, também estou assistindo comecei assistir as lives Kevin Samuels, o cara tem a habilidade achar a raiz do problema quando ele fala com as mulheres.",2020-08-07T02:21:14Z,0.0,0.0,0.0,-MbsYKqmcBSgBoYhMBkF,-MbxowKEKhA__sfxMCXr,-Mc-HxhWmKaSPp6wGGkZ,social arts,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,3.0,4.0,5.0,"Parece que não foi o suficiente, Paulo Bingulin quer mais kkkk",2020-08-25T19:25:06Z,0.0,0.0,0.0,-MbsMs3I1cFEAwYrmnSN,-Mbsarom0D89oNMgm0Yq,-MbxjBbcl95XlU7XFkkn,todo_dia_podcast_mgtow,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,5.0,3.0,4.0,"Bruno, o  regime de  bens aplicável à união estável, na ausência de contrato a propósito , é o mesmo do regime de comunhão parcial de bens no casamento ( todos os bens adquiridos durante a união estável  são do casal) e a  vara competente é a  Vara de Família e Sucessões.  Seu conselho é correto ao indicar  que se procure um advogado especializado, pois as consequências de um desfazimento da união estável são bem desagradáveis para os homens (a legislação  protege muito as mulheres), como perda de bens,  pagamento de pensão alimentícia (para a mulher que por algum motivo não consigo se sustentar sozinha) e pensão para eventual filho do casal  ou no caso de mulher com filho em razão do vínculo afetivo ( paternidade socioafetiva, ou seja , o cara vai pagar pensão para um filho que não é dele) .... Tem uma agravante no caso, a mulher disse que não trabalha e que vai deixar o filho com alguém.... a mulher comprova dependência econômica e no dia seguinte entra com uma ação de dissolução de união estável e pede pensão pro cara....como diz o Bruno,  não mergulhe de cabeça.",2020-08-28T02:57:05Z,0.0,0.0,0.0,-MbnBaGHqzS2uoTDySPa,-MbqHI6dbsnFI1OVIARq,-MbqeN5eCoZAV0xAwfKx,social arts,0.0,0.0,0.0,Youtube,0
3.0,5.0,5.0,4.0,5.0,5.0,A principal arma que as mulher usa é a mentira com maestria !,2020-12-03T21:28:30Z,1.0,1.0,1.0,-MbpyZ44IRflCQOD1h0G,-Mbqtcby9Gwhcy2O63OK,-MbrsZBCkFFDmuQ3XhIV,mariana_ferrer,1.0,1.0,1.0,Youtube,1
-1.0,-1.0,-1.0,5.0,5.0,5.0,Paulo...62 anos - Rj,2020-12-25T01:31:30Z,0.0,0.0,0.0,-MblV_ZJmfD21CqGbV_p,-MbsHX1zJAHZPoxxhgYW,-MbxCg-SgO01bhz3M3qO,social arts,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,5.0,3.0,4.0,"Quem tem competência sempre se estabelece. Diante desse episódio, na J Pam, o 'três em um' vira 1; sobra o Paulo, o mediador (muito competente na função). Sem o C.R. não tem atrativo.",2020-11-04T22:40:19Z,0.0,0.0,0.0,-MbpMNCLRNFHyqW79mr0,-MbvFQL6V9IID_fB7QBn,-Mbw60jR_swWQD5ldE6c,estupro,0.0,0.0,0.0,Youtube,0
3.0,-1.0,4.0,3.0,4.0,5.0,"A bebida é um novo passaporte para o estrupo, além da roupa da mulher. Não é fácil ser mulher nesse país. E não sei o que mais me assusta..se é ver uma fala tão machista desse cara ou as opiniões de muitos aqui. E sobre as feministas.. fiquei com preguiça de você.",2020-11-07T08:59:05Z,1.0,0.0,1.0,-MbqCQQCtKx2xVB3sWYy,-MbzgVXKDaH4SCAKOAZi,-Mc-66Ua4Ge9ayoOINoW,estupro,1.0,0.0,1.0,Youtube,0
4.0,-1.0,-1.0,5.0,5.0,5.0,Manipulação da população!,2020-12-15T11:16:57Z,0.0,0.0,0.0,-MbqXNQzSyKLZV8Lhfcb,-MbwEpqUjqTrGEKdYDP4,-MbxZSdP0MH4BGLg_C3P,estupro,1.0,0.0,0.0,Youtube,0
-1.0,5.0,3.0,5.0,3.0,3.0,"Este papo de ""conservadorismo"" do C.R. mais parece alguém com paranoia conspiratória. O mundo não é só feito de conservadores, ainda bem. Se não fossem os progressistas estariamos estagnados.",2020-11-04T19:18:16Z,0.0,0.0,0.0,-MbnLgqFM-U0jHBFXYlg,-MbuPLDzvJl05SQUaXuP,-MbxEjtAo6dnZQYi6Kxg,estupro,0.0,1.0,1.0,Youtube,0
4.0,4.0,5.0,5.0,5.0,5.0,Cristão sempre foi babaca.,2020-02-22T23:45:19Z,0.0,0.0,0.0,-Mbr2BqrQTgFi33HmW3p,-MbvZtUs4VfT0vZjFolV,-MbxCj_sMF2gdiTC6FJ9,todo_dia_podcast_mgtow,1.0,1.0,1.0,Youtube,0
-1.0,-1.0,-1.0,4.0,4.0,3.0,cadê a sentença ?,2020-11-03T21:10:47Z,0.0,0.0,0.0,-Mbrejb7ZvKegqnEATvS,-MbvU9aHsygx3Y-ZC4u8,-MbxDSzm7zJ414JNQR4G,estupro,0.0,0.0,0.0,Youtube,0
-1.0,5.0,5.0,3.0,5.0,3.0,"Só uma questão: e o comportamento desrespeitoso do advogado? Será que se ele estivesse acusando o Fernandinho Beira-Mar, ele seria tão macho e escroto? Um total absurdo!",2020-11-04T18:46:06Z,0.0,1.0,0.0,-MbrKzF8ngfyqAPWfsXS,-MbxDsMREHJp99G6dOsI,-Mbxk1fB1xQX6m8rt4Iv,estupro,0.0,1.0,1.0,Youtube,0
4.0,4.0,5.0,2.0,4.0,5.0,"Se a mulher traiu, ela já não tem respeito.
Traição é Game Over",2020-12-07T17:08:11Z,1.0,1.0,1.0,-MbmGJLmVxdWG-BotAkd,-MbuPLDzvJl05SQUaXuP,-MbxDGAS15igJssvWISI,social arts,1.0,1.0,1.0,Youtube,1
-1.0,-1.0,-1.0,5.0,5.0,5.0,"Tem uma aranha atrás da massa alienada, não pesquisa, não estuda, não lê fica falando por osmose as manchetes, é dessa mesma forma que lidam com a situação do país e os políticos e as mídias se aproveitam dessa gente que vive de títulos de manchetes",2020-11-06T01:37:52Z,0.0,0.0,0.0,-MbuUwIgYHfPLHweTEA0,-MbxAkmihTQeEppUb3js,-MbxEpRUoVTfnEKDRbc-,mariana_ferrer,0.0,0.0,0.0,Youtube,0
-1.0,-1.0,-1.0,5.0,5.0,5.0,"Bruno, com quem você mora?",2020-12-25T21:25:36Z,0.0,0.0,0.0,-MbnJHSi7fM29llj3S02,-Mbvso6MfIDNIiEmmpZy,-MbxZSdP0MH4BGLg_C3P,social arts,0.0,0.0,0.0,Youtube,0
-1.0,3.0,5.0,5.0,4.0,5.0,"Pode até existir, mas eu que não me arrisco em confiar em mulher. Eu tenho comigo desde cedo que nunca devo confiar em ninguém. Sou daqueles que ""confia, desconfiando"". Imagina, então, confiar um mulheres deste século! C tá é louco. NUNCA!",2020-10-14T15:51:19Z,0.0,1.0,1.0,-MbqPddWTFBFWAzt1DaI,-MbxF-bKpLHpPKYTh_fO,-MbxEFbI4SXJ4zhlUWb0,todo_dia_podcast_mgtow,0.0,1.0,1.0,Youtube,0
5.0,5.0,-1.0,5.0,5.0,4.0,"Mulheres atuais...adolescentes eternas!!! Porra, a coisa está grave mesmo, tenho a impressão que elas estão caminhando pro fundo poço, nitidamente. Obrigado pelo vídeo.",2019-05-08T19:36:29Z,1.0,1.0,0.0,-MbxDAzod4RHAx3wxVms,-MbxUmkmZMQNJhHOGvSq,-MbxZSdP0MH4BGLg_C3P,todo_dia_podcast_mgtow,1.0,1.0,0.0,Youtube,0
-1.0,-1.0,-1.0,3.0,5.0,3.0,Melhor live masculinista que já ouvi.,2020-06-24T15:45:45Z,0.0,0.0,0.0,-MbxT9y0uGVbXuXsCtuS,-Mby7JdPNhEjljr2ZPBC,-Mc-49bkYmQ9_tkbcoR9,todo_dia_podcast_mgtow,0.0,0.0,0.0,Youtube,0
